state,date,precipitation,year,month
Pernambuco,2012-03-31,138.8,2012,3
Pernambuco,2012-04-30,55.8,2012,4
Pernambuco,2012-05-31,190.2,2012,5
Pernambuco,2012-06-30,296.5,2012,6
Pernambuco,2012-07-31,261.7,2012,7
Pernambuco,2012-08-31,163.5,2012,8
Pernambuco,2012-09-30,19.7,2012,9
Pernambuco,2012-10-31,54.4,2012,10
Pernambuco,2012-11-30,9.9,2012,11
Pernambuco,2012-12-31,25.1,2012,12
Pernambuco,2013-01-31,95.7,2013,1
Pernambuco,2013-02-28,47.7,2013,2
Pernambuco,2013-03-31,98.8,2013,3
Pernambuco,2013-04-30,229.0,2013,4
Pernambuco,2013-05-31,316.9,2013,5
Pernambuco,2013-06-30,491.4,2013,6
Pernambuco,2013-07-31,416.4,2013,7
Pernambuco,2013-08-31,225.3,2013,8
Pernambuco,2013-09-30,146.0,2013,9
Pernambuco,2013-10-31,129.2,2013,10
Pernambuco,2013-11-30,76.5,2013,11
Pernambuco,2013-12-31,177.3,2013,12
Pernambuco,2014-01-31,108.9,2014,1
Pernambuco,2014-02-28,148.2,2014,2
Pernambuco,2014-03-31,252.4,2014,3
Pernambuco,2014-04-30,268.5,2014,4
Pernambuco,2014-05-31,315.1,2014,5
Pernambuco,2014-06-30,322.8,2014,6
Pernambuco,2014-07-31,278.9,2014,7
Pernambuco,2014-08-31,162.2,2014,8
Pernambuco,2014-09-30,248.9,2014,9
Pernambuco,2014-10-31,146.5,2014,10
Pernambuco,2014-11-30,56.0,2014,11
Pernambuco,2014-12-31,71.3,2014,12
Pernambuco,2015-01-31,65.4,2015,1
Pernambuco,2015-02-28,56.2,2015,2
Pernambuco,2015-03-31,341.2,2015,3
Pernambuco,2015-04-30,74.6,2015,4
Pernambuco,2015-05-31,178.9,2015,5
Pernambuco,2015-06-30,460.5,2015,6
Pernambuco,2015-07-31,446.3,2015,7
Pernambuco,2015-08-31,116.0,2015,8
Pernambuco,2015-09-30,35.1,2015,9
Pernambuco,2015-10-31,16.6,2015,10
Pernambuco,2015-11-30,30.6,2015,11
Pernambuco,2015-12-31,91.8,2015,12
Pernambuco,2016-01-31,124.0,2016,1
Pernambuco,2016-02-29,70.0,2016,2
Pernambuco,2016-03-31,268.7,2016,3
Pernambuco,2016-04-30,292.4,2016,4
Pernambuco,2016-05-31,478.9,2016,5
Pernambuco,2016-06-30,148.5,2016,6
Pernambuco,2016-07-31,110.3,2016,7
Pernambuco,2016-08-31,57.5,2016,8
Pernambuco,2016-09-30,57.4,2016,9
Pernambuco,2016-10-31,14.1,2016,10
Pernambuco,2016-11-30,17.8,2016,11
Pernambuco,2016-12-31,68.0,2016,12
Pernambuco,2017-01-31,28.7,2017,1
Pernambuco,2017-02-28,21.1,2017,2
Pernambuco,2017-03-31,156.2,2017,3
Pernambuco,2017-04-30,289.9,2017,4
Pernambuco,2017-05-31,399.4,2017,5
Pernambuco,2017-06-30,489.8,2017,6
Pernambuco,2017-07-31,490.5,2017,7
Pernambuco,2017-08-31,112.1,2017,8
Pernambuco,2017-09-30,84.1,2017,9
Pernambuco,2017-10-31,63.1,2017,10
Pernambuco,2017-11-30,14.8,2017,11
Ceara,1998-01-31,176.3,1998,1
Ceara,1998-02-28,55.6,1998,2
Ceara,1998-03-31,385.1,1998,3
Ceara,1998-04-30,182.3,1998,4
Ceara,1998-05-31,74.2,1998,5
Ceara,1998-06-30,7.2,1998,6
Ceara,1998-07-31,33.1,1998,7
Ceara,1998-08-31,28.3,1998,8
Ceara,1998-09-30,5.2,1998,9
Ceara,1998-10-31,9.1,1998,10
Ceara,1998-11-30,2.4,1998,11
Ceara,1998-12-31,17.7,1998,12
Ceara,1999-01-31,59.3,1999,1
Ceara,1999-02-28,166.0,1999,2
Ceara,1999-03-31,237.4,1999,3
Ceara,1999-04-30,328.3,1999,4
Ceara,1999-05-31,361.2,1999,5
Ceara,1999-06-30,43.2,1999,6
Ceara,1999-07-31,10.4,1999,7
Ceara,1999-08-31,5.5,1999,8
Ceara,1999-09-30,49.9,1999,9
Ceara,1999-10-31,8.6,1999,10
Ceara,1999-11-30,9.5,1999,11
Ceara,1999-12-31,45.1,1999,12
Ceara,2000-01-31,246.9,2000,1
Ceara,2000-02-29,161.0,2000,2
Ceara,2000-03-31,323.9,2000,3
Ceara,2000-04-30,507.1,2000,4
Ceara,2000-05-31,203.4,2000,5
Ceara,2000-06-30,83.3,2000,6
Ceara,2000-07-31,114.1,2000,7
Ceara,2000-08-31,150.6,2000,8
Ceara,2000-09-30,147.4,2000,9
Ceara,2001-04-30,758.5,2001,4
Ceara,2001-09-30,1.2,2001,9
Ceara,2001-10-31,6.3,2001,10
Ceara,2001-11-30,0.0,2001,11
Ceara,2001-12-31,58.8,2001,12
Ceara,2002-01-31,287.5,2002,1
Ceara,2002-02-28,88.3,2002,2
Ceara,2002-03-31,344.3,2002,3
Ceara,2002-04-30,505.2,2002,4
Ceara,2002-05-31,196.9,2002,5
Ceara,2002-06-30,190.0,2002,6
Ceara,2002-07-31,119.8,2002,7
Ceara,2002-08-31,14.2,2002,8
Ceara,2002-09-30,9.1,2002,9
Ceara,2002-10-31,40.3,2002,10
Ceara,2002-11-30,20.0,2002,11
Ceara,2002-12-31,4.3,2002,12
Ceara,2003-01-31,151.0,2003,1
Ceara,2003-02-28,255.3,2003,2
Ceara,2003-03-31,547.9,2003,3
Ceara,2003-04-30,498.8,2003,4
Ceara,2003-05-31,331.6,2003,5
Ceara,2003-06-30,181.6,2003,6
Ceara,2003-07-31,16.8,2003,7
Ceara,2003-08-31,12.5,2003,8
Ceara,2003-09-30,9.2,2003,9
Ceara,2003-10-31,4.4,2003,10
Ceara,2003-11-30,19.1,2003,11
Ceara,2003-12-31,40.1,2003,12
Ceara,2004-01-31,447.2,2004,1
Ceara,2004-02-29,356.1,2004,2
Ceara,2004-03-31,515.8,2004,3
Ceara,2004-04-30,106.5,2004,4
Ceara,2004-05-31,64.2,2004,5
Ceara,2004-06-30,263.4,2004,6
Ceara,2004-07-31,109.0,2004,7
Ceara,2004-08-31,11.3,2004,8
Ceara,2004-09-30,24.6,2004,9
Ceara,2004-10-31,2.4,2004,10
Ceara,2004-11-30,1.5,2004,11
Ceara,2004-12-31,26.3,2004,12
Ceara,2005-01-31,9.5,2005,1
Ceara,2005-02-28,109.3,2005,2
Ceara,2005-03-31,193.8,2005,3
Ceara,2005-04-30,205.8,2005,4
Ceara,2005-05-31,365.8,2005,5
Ceara,2005-06-30,162.0,2005,6
Ceara,2005-07-31,49.4,2005,7
Ceara,2005-08-31,15.1,2005,8
Ceara,2005-09-30,1.7,2005,9
Ceara,2005-10-31,0.4,2005,10
Ceara,2005-11-30,0.8,2005,11
Ceara,2005-12-31,24.6,2005,12
Ceara,2006-01-31,42.8,2006,1
Ceara,2006-02-28,105.5,2006,2
Ceara,2006-03-31,207.7,2006,3
Ceara,2006-04-30,574.5,2006,4
Ceara,2006-05-31,506.4,2006,5
Ceara,2006-06-30,178.7,2006,6
Ceara,2006-07-31,41.6,2006,7
Ceara,2006-08-31,15.9,2006,8
Ceara,2006-09-30,11.7,2006,9
Ceara,2006-10-31,6.1,2006,10
Ceara,2006-11-30,7.4,2006,11
Ceara,2006-12-31,7.6,2006,12
Ceara,2007-01-31,37.3,2007,1
Ceara,2007-02-28,329.0,2007,2
Ceara,2007-03-31,340.5,2007,3
Ceara,2007-04-30,359.4,2007,4
Ceara,2007-05-31,179.5,2007,5
Ceara,2007-06-30,67.9,2007,6
Ceara,2007-07-31,56.7,2007,7
Ceara,2007-08-31,0.8,2007,8
Ceara,2007-09-30,2.9,2007,9
Ceara,2007-10-31,0.9,2007,10
Ceara,2007-11-30,3.9,2007,11
Ceara,2007-12-31,76.2,2007,12
Ceara,2008-01-31,278.4,2008,1
Ceara,2008-02-29,62.7,2008,2
Ceara,2008-03-31,316.4,2008,3
Ceara,2008-04-30,483.2,2008,4
Ceara,2008-05-31,288.6,2008,5
Ceara,2008-06-30,94.7,2008,6
Ceara,2008-07-31,10.5,2008,7
Ceara,2008-08-31,54.9,2008,8
Ceara,2008-09-30,0.0,2008,9
Ceara,2008-10-31,2.0,2008,10
Ceara,2008-11-30,2.9,2008,11
Ceara,2008-12-31,8.0,2008,12
Ceara,2009-01-31,162.0,2009,1
Ceara,2009-02-28,307.0,2009,2
Ceara,2009-03-31,479.5,2009,3
Ceara,2009-04-30,561.0,2009,4
Ceara,2009-05-31,305.8,2009,5
Ceara,2009-06-30,252.6,2009,6
Ceara,2009-07-31,208.8,2009,7
Ceara,2009-08-31,41.3,2009,8
Ceara,2009-09-30,3.4,2009,9
Ceara,2009-10-31,7.5,2009,10
Ceara,2009-11-30,7.0,2009,11
Ceara,2009-12-31,23.6,2009,12
Ceara,2010-01-31,70.9,2010,1
Ceara,2010-02-28,76.2,2010,2
Ceara,2010-03-31,234.7,2010,3
Ceara,2010-04-30,310.0,2010,4
Ceara,2010-05-31,176.7,2010,5
Ceara,2010-06-30,90.1,2010,6
Ceara,2010-07-31,54.2,2010,7
Ceara,2010-08-31,3.1,2010,8
Ceara,2010-09-30,0.0,2010,9
Ceara,2010-10-31,3.8,2010,10
Ceara,2010-11-30,13.2,2010,11
Ceara,2010-12-31,76.4,2010,12
Ceara,2011-01-31,668.3,2011,1
Ceara,2011-02-28,308.6,2011,2
Ceara,2011-03-31,375.6,2011,3
Ceara,2011-04-30,387.3,2011,4
Ceara,2011-05-31,160.0,2011,5
Ceara,2011-06-30,141.4,2011,6
Ceara,2011-07-31,123.2,2011,7
Ceara,2011-08-31,24.4,2011,8
Ceara,2011-09-30,0.0,2011,9
Ceara,2011-10-31,32.8,2011,10
Ceara,2011-11-30,24.4,2011,11
Ceara,2011-12-31,14.9,2011,12
Ceara,2012-01-31,48.2,2012,1
Ceara,2012-02-29,210.0,2012,2
Ceara,2012-03-31,302.4,2012,3
Ceara,2012-04-30,152.1,2012,4
Ceara,2012-05-31,143.0,2012,5
Ceara,2012-06-30,140.2,2012,6
Ceara,2012-07-31,6.3,2012,7
Ceara,2012-08-31,0.0,2012,8
Ceara,2012-09-30,2.1,2012,9
Ceara,2012-10-31,11.3,2012,10
Ceara,2012-11-30,3.7,2012,11
Ceara,2012-12-31,14.0,2012,12
Ceara,2013-01-31,46.7,2013,1
Ceara,2013-02-28,109.5,2013,2
Ceara,2013-03-31,72.7,2013,3
Ceara,2013-04-30,154.6,2013,4
Ceara,2013-05-31,144.3,2013,5
Ceara,2013-06-30,217.9,2013,6
Ceara,2013-07-31,87.0,2013,7
Ceara,2013-08-31,13.5,2013,8
Ceara,2013-09-30,10.5,2013,9
Ceara,2013-10-31,9.4,2013,10
Ceara,2013-11-30,11.2,2013,11
Ceara,2013-12-31,10.6,2013,12
Ceara,2014-01-31,67.2,2014,1
Ceara,2014-02-28,144.2,2014,2
Ceara,2014-03-31,330.6,2014,3
Ceara,2014-04-30,266.9,2014,4
Ceara,2014-05-31,257.1,2014,5
Ceara,2014-06-30,56.0,2014,6
Ceara,2014-07-31,35.6,2014,7
Ceara,2014-08-31,1.7,2014,8
Ceara,2014-09-30,7.5,2014,9
Ceara,2014-10-31,4.4,2014,10
Ceara,2014-11-30,18.0,2014,11
Ceara,2014-12-31,48.9,2014,12
Ceara,2015-01-31,72.2,2015,1
Ceara,2015-02-28,144.6,2015,2
Ceara,2015-03-31,377.7,2015,3
Ceara,2015-04-30,296.4,2015,4
Ceara,2015-05-31,81.1,2015,5
Ceara,2015-06-30,66.2,2015,6
Ceara,2015-07-31,147.5,2015,7
Ceara,2015-08-31,12.7,2015,8
Ceara,2015-09-30,15.2,2015,9
Ceara,2015-10-31,1.1,2015,10
Ceara,2015-11-30,1.2,2015,11
Ceara,2015-12-31,47.4,2015,12
Ceara,2016-01-31,309.7,2016,1
Ceara,2016-02-29,169.2,2016,2
Ceara,2016-03-31,265.0,2016,3
Ceara,2016-04-30,411.3,2016,4
Ceara,2016-05-31,123.1,2016,5
Ceara,2016-06-30,30.3,2016,6
Ceara,2016-07-31,5.3,2016,7
Ceara,2016-08-31,9.7,2016,8
Ceara,2016-09-30,9.8,2016,9
Ceara,2016-10-31,7.6,2016,10
Ceara,2016-11-30,7.8,2016,11
Ceara,2016-12-31,74.2,2016,12
Ceara,2017-01-31,106.8,2017,1
Ceara,2017-02-28,227.4,2017,2
Ceara,2017-03-31,477.9,2017,3
Ceara,2017-04-30,346.0,2017,4
Ceara,2017-05-31,136.7,2017,5
Ceara,2017-06-30,48.0,2017,6
Ceara,2017-07-31,78.1,2017,7
Ceara,2017-08-31,1.5,2017,8
Ceara,2017-09-30,7.4,2017,9
Ceara,2017-10-31,10.7,2017,10
Ceara,2017-11-30,9.5,2017,11
Pará,1998-01-31,409.3,1998,1
Pará,1998-02-28,321.9,1998,2
Pará,1998-03-31,384.0,1998,3
Pará,1998-04-30,514.5,1998,4
Pará,1998-05-31,199.3,1998,5
Pará,1998-06-30,199.5,1998,6
Pará,1998-07-31,118.4,1998,7
Pará,1998-08-31,143.2,1998,8
Pará,1998-09-30,89.2,1998,9
Pará,1998-10-31,73.0,1998,10
Pará,1998-11-30,174.5,1998,11
Pará,1998-12-31,305.7,1998,12
Pará,1999-01-31,234.8,1999,1
Pará,1999-02-28,353.0,1999,2
Pará,1999-03-31,377.9,1999,3
Pará,1999-04-30,364.4,1999,4
Pará,1999-05-31,389.0,1999,5
Pará,1999-06-30,135.3,1999,6
Pará,1999-07-31,47.1,1999,7
Pará,1999-08-31,79.2,1999,8
Pará,1999-09-30,129.9,1999,9
Pará,1999-10-31,127.5,1999,10
Pará,1999-11-30,79.3,1999,11
Pará,1999-12-31,362.8,1999,12
Pará,2000-01-31,411.9,2000,1
Pará,2000-02-29,435.6,2000,2
Pará,2000-03-31,440.3,2000,3
Pará,2000-04-30,507.7,2000,4
Pará,2000-05-31,358.6,2000,5
Pará,2000-06-30,114.8,2000,6
Pará,2000-07-31,219.3,2000,7
Pará,2000-08-31,141.9,2000,8
Pará,2000-09-30,146.5,2000,9
Pará,2000-10-31,160.3,2000,10
Pará,2000-11-30,83.6,2000,11
Pará,2000-12-31,331.6,2000,12
Pará,2001-01-31,395.8,2001,1
Pará,2001-02-28,346.9,2001,2
Pará,2001-03-31,484.7,2001,3
Pará,2001-04-30,422.6,2001,4
Pará,2001-05-31,298.9,2001,5
Pará,2001-06-30,301.2,2001,6
Pará,2001-07-31,337.0,2001,7
Pará,2001-08-31,62.0,2001,8
Pará,2001-09-30,145.9,2001,9
Pará,2001-10-31,187.0,2001,10
Pará,2001-11-30,104.7,2001,11
Pará,2001-12-31,217.5,2001,12
Pará,2002-01-31,446.1,2002,1
Pará,2002-02-28,232.5,2002,2
Pará,2002-03-31,393.1,2002,3
Pará,2002-04-30,415.1,2002,4
Pará,2002-05-31,196.8,2002,5
Pará,2002-06-30,254.4,2002,6
Pará,2002-07-31,173.9,2002,7
Pará,2002-08-31,75.5,2002,8
Pará,2002-09-30,95.4,2002,9
Pará,2002-10-31,119.7,2002,10
Pará,2002-11-30,176.3,2002,11
Pará,2002-12-31,277.2,2002,12
Pará,2003-01-31,181.6,2003,1
Pará,2003-02-28,453.6,2003,2
Pará,2003-03-31,476.7,2003,3
Pará,2003-04-30,359.9,2003,4
Pará,2003-05-31,220.9,2003,5
Pará,2003-06-30,123.3,2003,6
Pará,2003-07-31,101.7,2003,7
Pará,2003-08-31,105.5,2003,8
Pará,2003-09-30,171.7,2003,9
Pará,2003-10-31,143.2,2003,10
Pará,2003-11-30,137.2,2003,11
Pará,2003-12-31,294.1,2003,12
Pará,2004-01-31,373.8,2004,1
Pará,2004-02-29,487.0,2004,2
Pará,2004-03-31,510.5,2004,3
Pará,2004-04-30,393.6,2004,4
Pará,2004-05-31,121.0,2004,5
Pará,2004-06-30,180.1,2004,6
Pará,2004-07-31,146.0,2004,7
Pará,2004-08-31,132.3,2004,8
Pará,2004-09-30,131.5,2004,9
Pará,2004-10-31,146.6,2004,10
Pará,2004-11-30,95.3,2004,11
Pará,2004-12-31,222.5,2004,12
Pará,2005-01-31,249.8,2005,1
Pará,2005-02-28,363.9,2005,2
Pará,2005-03-31,413.7,2005,3
Pará,2005-04-30,565.1,2005,4
Pará,2005-05-31,449.2,2005,5
Pará,2005-06-30,257.8,2005,6
Pará,2005-07-31,177.8,2005,7
Pará,2005-08-31,103.0,2005,8
Pará,2005-09-30,141.6,2005,9
Pará,2005-10-31,242.1,2005,10
Pará,2005-11-30,105.0,2005,11
Pará,2005-12-31,459.5,2005,12
Pará,2006-01-31,387.8,2006,1
Pará,2006-02-28,275.1,2006,2
Pará,2006-03-31,685.6,2006,3
Pará,2006-04-30,495.7,2006,4
Pará,2006-05-31,325.6,2006,5
Pará,2006-06-30,121.0,2006,6
Pará,2006-07-31,106.7,2006,7
Pará,2006-08-31,236.1,2006,8
Pará,2006-09-30,155.9,2006,9
Pará,2006-10-31,113.6,2006,10
Pará,2006-11-30,240.9,2006,11
Pará,2006-12-31,519.8,2006,12
Pará,2007-01-31,306.9,2007,1
Pará,2007-02-28,442.9,2007,2
Pará,2007-03-31,419.8,2007,3
Pará,2007-04-30,459.7,2007,4
Pará,2007-05-31,265.9,2007,5
Pará,2007-06-30,219.9,2007,6
Pará,2007-07-31,196.4,2007,7
Pará,2007-08-31,135.3,2007,8
Pará,2007-09-30,96.9,2007,9
Pará,2007-10-31,168.9,2007,10
Pará,2007-11-30,119.1,2007,11
Pará,2007-12-31,454.5,2007,12
Pará,2008-01-31,532.2,2008,1
Pará,2008-02-29,450.8,2008,2
Pará,2008-03-31,457.4,2008,3
Pará,2008-04-30,505.1,2008,4
Pará,2008-05-31,308.1,2008,5
Pará,2008-06-30,299.0,2008,6
Pará,2008-07-31,108.9,2008,7
Pará,2008-08-31,151.5,2008,8
Pará,2008-09-30,109.6,2008,9
Pará,2008-10-31,110.6,2008,10
Pará,2008-11-30,135.2,2008,11
Pará,2008-12-31,171.2,2008,12
Pará,2009-01-31,354.5,2009,1
Pará,2009-02-28,422.0,2009,2
Pará,2009-03-31,582.3,2009,3
Pará,2009-04-30,469.9,2009,4
Pará,2009-05-31,456.6,2009,5
Pará,2009-06-30,317.3,2009,6
Pará,2009-07-31,193.1,2009,7
Pará,2009-08-31,92.7,2009,8
Pará,2009-09-30,134.1,2009,9
Pará,2009-10-31,142.3,2009,10
Pará,2009-11-30,45.1,2009,11
Pará,2009-12-31,253.7,2009,12
Pará,2010-01-31,452.3,2010,1
Pará,2010-02-28,359.7,2010,2
Pará,2010-03-31,296.8,2010,3
Pará,2010-04-30,450.4,2010,4
Pará,2010-05-31,403.0,2010,5
Pará,2010-06-30,176.3,2010,6
Pará,2010-07-31,132.1,2010,7
Pará,2010-08-31,188.1,2010,8
Pará,2010-09-30,95.5,2010,9
Pará,2010-10-31,152.1,2010,10
Pará,2010-11-30,134.2,2010,11
Pará,2010-12-31,224.8,2010,12
Pará,2011-01-31,520.3,2011,1
Pará,2011-02-28,332.4,2011,2
Pará,2011-03-31,490.9,2011,3
Pará,2011-04-30,579.4,2011,4
Pará,2011-05-31,477.3,2011,5
Pará,2011-06-30,241.5,2011,6
Pará,2011-07-31,195.3,2011,7
Pará,2011-08-31,179.4,2011,8
Pará,2011-09-30,60.3,2011,9
Pará,2011-10-31,139.1,2011,10
Pará,2011-11-30,174.6,2011,11
Pará,2011-12-31,201.7,2011,12
Pará,2012-01-31,451.2,2012,1
Pará,2012-02-29,411.9,2012,2
Pará,2012-03-31,742.5,2012,3
Pará,2012-04-30,382.8,2012,4
Pará,2012-05-31,225.1,2012,5
Pará,2012-06-30,320.0,2012,6
Pará,2012-07-31,313.2,2012,7
Pará,2012-08-31,112.2,2012,8
Pará,2012-09-30,197.0,2012,9
Pará,2012-10-31,44.3,2012,10
Pará,2012-11-30,103.0,2012,11
Pará,2012-12-31,259.8,2012,12
Pará,2013-01-31,372.7,2013,1
Pará,2013-02-28,612.5,2013,2
Pará,2013-03-31,532.3,2013,3
Pará,2013-04-30,527.0,2013,4
Pará,2013-05-31,409.6,2013,5
Pará,2013-06-30,150.5,2013,6
Pará,2013-07-31,220.8,2013,7
Pará,2013-08-31,245.5,2013,8
Pará,2013-09-30,110.4,2013,9
Pará,2013-10-31,83.9,2013,10
Pará,2013-11-30,210.7,2013,11
Pará,2013-12-31,299.7,2013,12
Pará,2014-01-31,406.9,2014,1
Pará,2014-02-28,602.9,2014,2
Pará,2014-03-31,562.7,2014,3
Pará,2014-04-30,561.2,2014,4
Pará,2014-05-31,332.9,2014,5
Pará,2014-06-30,285.8,2014,6
Pará,2014-07-31,240.0,2014,7
Pará,2014-08-31,84.8,2014,8
Pará,2014-09-30,211.2,2014,9
Pará,2014-10-31,82.2,2014,10
Pará,2014-11-30,41.3,2014,11
Pará,2014-12-31,186.5,2014,12
Pará,2015-01-31,503.2,2015,1
Pará,2015-02-28,414.3,2015,2
Pará,2015-03-31,540.3,2015,3
Pará,2015-04-30,604.9,2015,4
Pará,2015-05-31,413.7,2015,5
Pará,2015-06-30,216.2,2015,6
Pará,2015-07-31,172.4,2015,7
Pará,2015-08-31,100.6,2015,8
Pará,2015-09-30,96.7,2015,9
Pará,2015-10-31,26.4,2015,10
Pará,2015-11-30,98.3,2015,11
Pará,2015-12-31,258.2,2015,12
Pará,2016-01-31,354.9,2016,1
Pará,2016-02-29,534.3,2016,2
Pará,2016-03-31,596.5,2016,3
Pará,2016-04-30,414.2,2016,4
Pará,2016-05-31,269.1,2016,5
Pará,2016-06-30,283.0,2016,6
Pará,2016-07-31,175.3,2016,7
Pará,2016-08-31,98.2,2016,8
Pará,2016-09-30,56.4,2016,9
Pará,2016-10-31,173.9,2016,10
Pará,2016-11-30,103.5,2016,11
Pará,2016-12-31,357.1,2016,12
Pará,2017-01-31,599.3,2017,1
Pará,2017-02-28,597.9,2017,2
Pará,2017-03-31,670.2,2017,3
Pará,2017-04-30,478.8,2017,4
Pará,2017-05-31,271.4,2017,5
Pará,2017-06-30,186.8,2017,6
Pará,2017-07-31,35.8,2017,7
Pará,2017-08-31,102.6,2017,8
Pará,2017-09-30,51.9,2017,9
Pará,2017-10-31,222.5,2017,10
Pará,2017-11-30,103.3,2017,11
Mato Grosso,1998-01-31,217.1,1998,1
Mato Grosso,1998-02-28,196.0,1998,2
Mato Grosso,1998-03-31,223.4,1998,3
Mato Grosso,1998-04-30,124.0,1998,4
Mato Grosso,1998-05-31,47.5,1998,5
Mato Grosso,1998-06-30,0.0,1998,6
Mato Grosso,1998-07-31,0.0,1998,7
Mato Grosso,1998-08-31,42.0,1998,8
Mato Grosso,1998-09-30,101.6,1998,9
Mato Grosso,1998-10-31,145.0,1998,10
Mato Grosso,1998-11-30,156.7,1998,11
Mato Grosso,1998-12-31,358.5,1998,12
Mato Grosso,1999-01-31,281.6,1999,1
Mato Grosso,1999-02-28,228.4,1999,2
Mato Grosso,1999-03-31,339.4,1999,3
Mato Grosso,1999-04-30,97.3,1999,4
Mato Grosso,1999-05-31,3.6,1999,5
Mato Grosso,1999-06-30,70.0,1999,6
Mato Grosso,1999-07-31,1.5,1999,7
Mato Grosso,1999-08-31,0.0,1999,8
Mato Grosso,1999-09-30,18.0,1999,9
Mato Grosso,1999-10-31,141.4,1999,10
Mato Grosso,1999-11-30,269.7,1999,11
Mato Grosso,1999-12-31,160.9,1999,12
Mato Grosso,2000-01-31,173.7,2000,1
Mato Grosso,2000-02-29,153.0,2000,2
Mato Grosso,2000-03-31,307.0,2000,3
Mato Grosso,2000-04-30,126.2,2000,4
Mato Grosso,2000-05-31,7.3,2000,5
Mato Grosso,2000-06-30,0.0,2000,6
Mato Grosso,2000-07-31,3.4,2000,7
Mato Grosso,2000-08-31,12.0,2000,8
Mato Grosso,2000-09-30,43.3,2000,9
Mato Grosso,2000-10-31,130.5,2000,10
Mato Grosso,2000-11-30,161.4,2000,11
Mato Grosso,2000-12-31,131.2,2000,12
Mato Grosso,2001-01-31,119.0,2001,1
Mato Grosso,2001-02-28,35.0,2001,2
Mato Grosso,2001-03-31,217.6,2001,3
Mato Grosso,2001-04-30,62.7,2001,4
Mato Grosso,2001-05-31,37.1,2001,5
Mato Grosso,2001-06-30,6.4,2001,6
Mato Grosso,2001-07-31,8.0,2001,7
Mato Grosso,2001-08-31,16.0,2001,8
Mato Grosso,2001-09-30,23.0,2001,9
Mato Grosso,2001-10-31,146.2,2001,10
Mato Grosso,2001-11-30,214.3,2001,11
Mato Grosso,2001-12-31,340.5,2001,12
Mato Grosso,2002-01-31,217.6,2002,1
Mato Grosso,2002-02-28,256.0,2002,2
Mato Grosso,2002-03-31,141.5,2002,3
Mato Grosso,2002-04-30,34.8,2002,4
Mato Grosso,2002-05-31,44.6,2002,5
Mato Grosso,2002-06-30,3.5,2002,6
Mato Grosso,2002-07-31,7.0,2002,7
Mato Grosso,2002-08-31,26.2,2002,8
Mato Grosso,2002-09-30,68.4,2002,9
Mato Grosso,2002-10-31,72.6,2002,10
Mato Grosso,2002-11-30,97.4,2002,11
Mato Grosso,2002-12-31,202.9,2002,12
Mato Grosso,2003-01-31,297.5,2003,1
Mato Grosso,2003-02-28,151.8,2003,2
Mato Grosso,2003-03-31,142.3,2003,3
Mato Grosso,2003-04-30,122.4,2003,4
Mato Grosso,2003-05-31,50.7,2003,5
Mato Grosso,2003-06-30,1.1,2003,6
Mato Grosso,2003-07-31,0.6,2003,7
Mato Grosso,2003-08-31,13.5,2003,8
Mato Grosso,2003-09-30,70.8,2003,9
Mato Grosso,2003-10-31,132.4,2003,10
Mato Grosso,2003-11-30,221.9,2003,11
Mato Grosso,2003-12-31,166.7,2003,12
Mato Grosso,2004-01-31,174.9,2004,1
Mato Grosso,2004-02-29,222.1,2004,2
Mato Grosso,2004-03-31,72.2,2004,3
Mato Grosso,2004-04-30,93.0,2004,4
Mato Grosso,2004-05-31,42.6,2004,5
Mato Grosso,2004-06-30,0.0,2004,6
Mato Grosso,2004-07-31,62.7,2004,7
Mato Grosso,2004-08-31,0.0,2004,8
Mato Grosso,2004-09-30,11.9,2004,9
Mato Grosso,2004-10-31,103.8,2004,10
Mato Grosso,2004-11-30,216.9,2004,11
Mato Grosso,2004-12-31,176.9,2004,12
Mato Grosso,2005-01-31,104.2,2005,1
Mato Grosso,2005-02-28,209.7,2005,2
Mato Grosso,2005-03-31,201.8,2005,3
Mato Grosso,2005-04-30,73.6,2005,4
Mato Grosso,2005-05-31,8.1,2005,5
Mato Grosso,2005-06-30,14.3,2005,6
Mato Grosso,2005-07-31,0.0,2005,7
Mato Grosso,2005-08-31,1.0,2005,8
Mato Grosso,2005-09-30,40.2,2005,9
Mato Grosso,2005-10-31,119.0,2005,10
Mato Grosso,2005-11-30,90.5,2005,11
Mato Grosso,2005-12-31,104.1,2005,12
Mato Grosso,2006-01-31,154.8,2006,1
Mato Grosso,2006-02-28,353.7,2006,2
Mato Grosso,2006-03-31,267.1,2006,3
Mato Grosso,2006-04-30,154.5,2006,4
Mato Grosso,2006-05-31,12.5,2006,5
Mato Grosso,2006-06-30,4.1,2006,6
Mato Grosso,2006-07-31,17.1,2006,7
Mato Grosso,2006-08-31,24.3,2006,8
Mato Grosso,2006-09-30,112.0,2006,9
Mato Grosso,2006-10-31,97.9,2006,10
Mato Grosso,2006-11-30,142.9,2006,11
Mato Grosso,2006-12-31,176.8,2006,12
Mato Grosso,2007-01-31,266.3,2007,1
Mato Grosso,2007-02-28,315.7,2007,2
Mato Grosso,2007-03-31,174.3,2007,3
Mato Grosso,2007-04-30,140.4,2007,4
Mato Grosso,2007-05-31,31.1,2007,5
Mato Grosso,2007-06-30,0.4,2007,6
Mato Grosso,2007-07-31,22.8,2007,7
Mato Grosso,2007-08-31,0.0,2007,8
Mato Grosso,2007-09-30,5.0,2007,9
